Date,open,high,low,close,volume,dividends,stock_splits,returns,log_returns,volatility_20d,volume_ma20,volume_ratio,price_range,gap,tr,atr_14,vix_close,vix_change,vix_ma20,vix_zscore,oil_close,oil_change,oil_ma20,sp500_close,sp500_returns,nasdaq_close,nasdaq_returns,russell_close,russell_returns,space_etf_close,space_etf_returns,industrials_close,industrials_returns,synthetic_pcr,twitter_mentions,twitter_mentions_ma7,twitter_mentions_zscore,sentiment_score,sentiment_ma7,news_sentiment,news_count,search_interest,search_interest_zscore,wsb_mentions,wsb_sentiment,wsb_mentions_zscore
2021-08-25 04:00:00+00:00,21.68849539272734,22.419859572593847,21.673529472839984,22.163433074951172,347701000,0.0,0.0,-0.0065277845429208,-0.006549183705357419,0.26503855716957003,245894100.0,1.092852573526571,0.03367393928684068,-0.0005853204588680491,0.5487718865825961,0.5306004604921662,,,,,47.810001373291016,-0.0069023597903312695,48.93800029754639,421.7947082519531,-0.005903177897934708,364.5982666015625,-0.006349963120930169,210.00094604492188,-0.010603938697146487,20.5,-0.002438987173685181,97.5589599609375,-0.004395394536807262,0.5120989917506874,297.0,306.46452046192553,1.8527790110503473,0.2412615421612916,0.04039199079242127,-0.11086194723767323,4,32.8851151463506,-1.329960714651407,14,0.31624299088822205,0.5469523701806958
2021-08-26 04:00:00+00:00,22.15046036413365,22.29014733822545,21.741375451642853,22.018754959106445,237940000,0.0,0.0,-0.0065277845429208,-0.006549183705357419,0.26503855716957003,245894100.0,1.092852573526571,0.024922929911422483,-0.0005853204588680491,0.5487718865825961,0.5306004604921662,,,,,47.47999954223633,-0.0069023597903312695,48.93800029754639,419.3047790527344,-0.005903177897934708,362.2830810546875,-0.006349963120930169,207.77410888671875,-0.010603938697146487,20.450000762939453,-0.002438987173685181,97.1301498413086,-0.004395394536807262,0.5120989917506874,311.5277845429208,306.46452046192553,1.8527790110503473,0.07846042878980239,0.04039199079242127,-0.0978595197708239,4,53.7138184160344,-1.329960714651407,14,0.11352100121043857,0.5469523701806958
2021-08-27 04:00:00+00:00,22.134500078800222,22.67129972712439,22.11753781357418,22.585491180419922,304722000,0.0,0.0,0.02573879505748744,0.025413128622183773,0.26503855716957003,245894100.0,1.092852573526571,0.024518479989059587,0.005256660510948082,0.6525447680179433,0.5306004604921662,,,,,48.150001525878906,0.014111246632312335,48.93800029754639,423.0538024902344,0.008941046286115695,365.8045349121094,0.009720171991389082,213.63368225097656,0.028201653207197808,20.854999542236328,0.019804340547059374,97.8012924194336,0.006909724521392269,0.5120989917506874,317.73879505748744,306.46452046192553,1.8527790110503473,-0.001926037973439464,0.04039199079242127,0.2851720326922069,6,44.35546566135884,-1.329960714651407,18,-0.0028777647786221504,0.5469523701806958
2021-08-30 04:00:00+00:00,22.77905630499496,22.991580355069562,22.50067954473319,22.637372970581055,262580000,0.0,0.0,0.0022971291501558966,0.002294494782540075,0.26503855716957003,245894100.0,1.092852573526571,0.021685414247242043,0.008570330528956819,0.49090081033637034,0.5306004604921662,,,,,48.400001525878906,0.005192107831307746,48.93800029754639,424.9142150878906,0.004397579188994971,369.90966796875,0.011222203840712153,212.75616455078125,-0.004107581215420875,21.1299991607666,0.013186268260199752,97.68944549560547,-0.0011436139652271082,0.5120989917506874,304.2971291501559,306.46452046192553,1.8527790110503473,-0.026289082920826767,0.04039199079242127,-0.21309960198703143,8,46.026519680818886,-1.329960714651407,22,-0.07030997791088463,0.5469523701806958
2021-08-31 04:00:00+00:00,22.648351539197673,22.648351539197673,22.07453455787261,22.3389892578125,259850000,0.004,0.0,-0.013181022071612536,-0.013268662723874964,0.26503855716957003,245894100.0,1.092852573526571,0.0256867924820898,0.0004849753825625373,0.5738169813250629,0.5306004604921662,,,,,48.040000915527344,-0.007438028905000671,48.93800029754639,424.28472900390625,-0.0014814427515779105,369.60809326171875,-0.0008152658152658088,213.1713409423828,0.0019514188577245406,21.03499984741211,-0.004495944965813514,97.41912841796875,-0.0027671062750466158,0.5120989917506874,321.1810220716125,306.46452046192553,1.8527790110503473,0.002246589281204638,0.04039199079242127,0.030219244608125806,3,53.50501496822105,-1.329960714651407,19,0.25763460864713617,0.5469523701806958
2021-09-01 04:00:00+00:00,22.438782848035817,22.650346976918826,22.311045692279038,22.394872665405273,201767000,0.0,0.0,0.0025016085977671576,0.002498484783601256,0.26503855716957003,245894100.0,1.092852573526571,0.0151508467902087,0.004467238381808928,0.33930128463978804,0.5306004604921662,,,,,47.93000030517578,-0.002289771195986945,48.93800029754639,424.5101623535156,0.0005313256268699718,370.220947265625,0.001658118464068048,214.6055908203125,0.0067281552557167945,21.1299991607666,0.004516249776259418,97.04624938964844,-0.00382757508074294,0.5120989917506874,295.50160859776713,306.46452046192553,1.8527790110503473,0.07636936389927532,0.04039199079242127,0.21221208709870001,4,60.50399535874439,-1.329960714651407,16,-0.04899806848862853,0.5469523701806958
2021-09-02 04:00:00+00:00,22.47171310768264,22.546559703912333,22.2491719184046,22.349964141845703,187834000,0.0,0.0,-0.002005303813535142,-0.0020073171272147585,0.26503855716957003,245894100.0,1.092852573526571,0.0133059625340041,0.003431162276535993,0.29738778550773404,0.5306004604921662,,,,,48.95000076293945,0.021281044257650983,48.93800029754639,425.8162536621094,0.0030767021014355134,370.0457458496094,-0.0004732347461958719,216.09637451171875,0.006946620941737036,21.2450008392334,0.005442578468262793,98.09026336669922,0.010757901347212107,0.5120989917506874,298.00530381353514,306.46452046192553,1.8527790110503473,-0.08737886769035885,0.04039199079242127,-0.25814149435263095,3,45.34127057826714,-1.329960714651407,26,0.18849223466055937,0.5469523701806958
2021-09-03 04:00:00+00:00,22.2791141607311,22.93875484692019,22.15437108458687,22.796049118041992,280532000,0.0,0.0,0.019959091359841974,0.019762519981933287,0.26503855716957003,245894100.0,1.092852573526571,0.03440875909117591,-0.0031700266123447576,0.7843837623333201,0.5306004604921662,,,,,48.65999984741211,-0.0059244312769635155,48.93800029754639,425.7128601074219,-0.00024281260707714747,371.1839294433594,0.0030757915920280876,215.09622192382812,-0.004628271020976293,21.190000534057617,-0.0025888586963108695,97.49370574951172,-0.006081721026248377,0.5120989917506874,318.959091359842,309.60153351333156,1.8527790110503473,0.13057517591212192,0.0245796527568256,0.13216671194686003,8,45.47551794216393,-1.329960714651407,19,-0.009168108012326237,0.5469523701806958
2021-09-07 04:00:00+00:00,22.786067428844145,22.85193175199729,22.475705860557778,22.615419387817383,198107000,0.0,0.0,-0.007923729646715394,-0.007955289216019125,0.26503855716957003,245894100.0,1.092852573526571,0.016635813158617865,-0.0004378692617374209,0.376225891439514,0.5306004604921662,,,,,48.040000915527344,-0.012741449523817394,48.93800029754639,424.19073486328125,-0.0035754739562167126,371.7092590332031,0.0014152810727328102,213.61477661132812,-0.006887360918057528,21.155000686645508,-0.0016517152680508573,95.80650329589844,-0.017305757747563377,0.5120989917506874,309.9237296467154,309.3723828138736,1.8527790110503473,0.07023942039561652,0.02340522298622762,0.19687886694309148,1,53.721667623661084,-1.329960714651407,19,0.10587016576998938,0.5469523701806958
2021-09-08 04:00:00+00:00,22.46672147869918,22.56352220177863,21.931822107945237,22.293079376220703,254434000,0.0,0.0,-0.01425310784951972,-0.014355659005956575,0.26503855716957003,245894100.0,1.092852573526571,0.028336152362477343,-0.006575067504532018,0.6835972798721457,0.5306004604921662,,,,,48.59000015258789,0.011448776573248942,48.93800029754639,423.6739807128906,-0.0012182117805028536,370.4154968261719,-0.003480575680025466,211.28419494628906,-0.010910208095199159,20.915000915527344,-0.011344824548725652,95.93701171875,0.0013622083925606265,0.5120989917506874,309.2531078495197,308.16014178416395,1.8527790110503473,0.0683756898664712,0.033448326963357713,0.05657545017926451,3,55.719563219724996,-1.329960714651407,17,-0.26039435687176604,0.5469523701806958
2021-09-09 04:00:00+00:00,22.266137144440457,22.491672425697235,22.08550944017978,22.13141441345215,196856000,0.0,0.0,-0.007251800437269251,-0.00727822255818681,0.26503855716957003,245894100.0,1.092852573526571,0.018352328411083217,-0.001208546891417117,0.40616298551745444,0.5306004604921662,,,,,47.75,-0.017287510803663864,48.93800029754639,421.8604736328125,-0.004280430620324238,369.14111328125,-0.0034404163860345394,211.18040466308594,-0.0004912354340063096,20.8799991607666,-0.0016735239411228564,95.4709243774414,-0.004858264114739996,0.5120989917506874,306.25180043726925,308.43938053946584,1.8527790110503473,0.020897873106577668,0.040189320681558345,0.4469787568352774,7,39.928686281959195,-1.329960714651407,20,0.12668754095630305,0.5469523701806958
2021-09-10 04:00:00+00:00,22.302061280830465,22.579489705395595,22.224222499927517,22.431795120239258,248376000,0.0,0.0,0.0135725941946363,0.013481311571881177,0.26503855716957003,245894100.0,1.092852573526571,0.015837662726668502,0.007710617323879308,0.44807529194344653,0.5306004604921662,,,,,48.79999923706055,0.02198951281802186,48.93800029754639,418.5343933105469,-0.00788431372492282,366.33953857421875,-0.007589441019257959,209.11399841308594,-0.009785028366134263,20.790000915527344,-0.004310260960563861,95.04214477539062,-0.004491206143093507,0.5120989917506874,306.5725941946363,306.3524622713264,1.8527790110503473,0.01016776101134681,0.04132091664300723,-0.2421556800226518,5,67.23672901691955,-1.329960714651407,27,0.15226882413697893,0.5469523701806958
2021-09-13 04:00:00+00:00,22.637374292609916,22.91679945314238,21.813071877295915,22.106468200683594,297500000,0.0,0.0,-0.014502937362428692,-0.01460913297465513,0.26503855716957003,245894100.0,1.092852573526571,0.049927811436307874,0.009164633114234046,1.1037275758464666,0.5306004604921662,,,,,49.47999954223633,0.013934432700961175,48.93800029754639,419.6054382324219,0.0025590368175079092,366.0866394042969,-0.0006903409086176371,210.3029022216797,0.005685433866771339,20.665000915527344,-0.006012505747733821,95.29383850097656,0.002648232804307593,0.5120989917506874,316.50293736242867,309.3526520948495,1.8527790110503473,0.006568161394088487,0.03134931628512339,0.16406380859785263,9,43.56685672840178,-1.329960714651407,13,-0.009591196592203758,0.5469523701806958
2021-09-14 04:00:00+00:00,22.229212641217604,22.363935372792017,22.040601959070237,22.19628143310547,199755000,0.0,0.0,0.004062758085396023,0.0040545273691737944,0.26503855716957003,245894100.0,1.092852573526571,0.01456700820343414,0.005552422006976878,0.32333341372178026,0.5306004604921662,,,,,49.310001373291016,-0.0034356946345603934,48.93800029754639,417.3411560058594,-0.005396217542128934,365.04571533203125,-0.0028433817578249476,207.6231231689453,-0.012742472996923437,20.40999984741211,-0.012339755955376286,94.14728546142578,-0.01203176467216216,0.5120989917506874,306.062758085396,310.5037169908296,1.8527790110503473,0.02243642663576713,0.04703721547456996,-0.007971119300855953,5,59.6467423968642,-1.329960714651407,30,0.14582582408410236,0.5469523701806958
2021-09-15 04:00:00+00:00,22.26314446387039,22.321025809840197,21.92084908003349,22.29507827758789,166538000,0.0,0.0,0.0044510538749553685,0.004441177231459599,0.26503855716957003,245894100.0,1.092852573526571,0.01794910629261989,0.003012352810826934,0.4001767298067058,0.5306004604921662,,,,,50.689998626708984,0.027986153214050624,48.93800029754639,420.82696533203125,0.008352421696275147,367.7598876953125,0.007435157431755046,209.5008544921875,0.009043941226692054,20.5049991607666,0.004654547479898019,95.18196105957031,0.010989967401327405,0.5120989917506874,300.4510538749554,307.8597116358458,1.8527790110503473,-0.03474073438352288,0.023420656860906417,0.08799543571868296,4,54.51704649890677,-1.329960714651407,26,-0.14006679689573712,0.5469523701806958
2021-09-16 04:00:00+00:00,22.13740269427345,22.231209337206835,21.881928392765175,22.19628143310547,156033000,0.0,0.0,-0.004431329787334182,-0.0044411772314595305,0.26503855716957003,245894100.0,1.092852573526571,0.01573601170512784,-0.007072214833752923,0.4131498848227153,0.5209131746521748,,,,,50.70000076293945,0.00019731971792169567,48.93800029754639,420.15997314453125,-0.0015849559140626024,368.0127258300781,0.000687508733891784,209.6518096923828,0.0007205469426900812,20.5,-0.0002438020468767954,94.52946472167969,-0.006855252094272957,0.5120989917506874,308.43132978733416,307.6465116559342,1.8527790110503473,-0.05105589927924046,0.006092754050212565,0.0253513533314945,5,56.06323922008287,-1.329960714651407,22,-0.019693208152489317,0.5469523701806958
2021-09-17 04:00:00+00:00,22.25415782047423,22.275114560061212,21.785124670126727,21.85498046875,294503000,0.0,0.0,-0.01537649292220733,-0.015495937194107988,0.26503855716957003,245894100.0,1.092852573526571,0.022420056180563124,0.002607481237034571,0.4899898899344848,0.5093021119319278,,,,,50.31999969482422,-0.007495089988105219,48.93800029754639,416.0671081542969,-0.009741206330538432,363.6546630859375,-0.011842152290551078,209.92544555664062,0.0013051919974329529,20.485000610351562,-0.0007316775438261924,93.52274322509766,-0.010649816959675928,0.5120989917506874,305.3764929222073,307.09270952346105,1.8527790110503473,-0.04140826669703895,-0.009590668316003173,-0.14310004292413064,7,43.76048583758732,-1.329960714651407,27,0.06072900525850865,0.5469523701806958
2021-09-20 04:00:00+00:00,21.10253608560718,21.388946836044816,20.619531653010185,21.069604873657227,349440000,0.0,0.0,-0.03593577199557629,-0.03659736003043664,0.26503855716957003,245894100.0,1.092852573526571,0.036517779410121305,-0.03442896616717295,1.2354488157398151,0.5624841123178881,,,,,49.599998474121094,-0.014308450418714536,48.93800029754639,409.1295166015625,-0.016674212925674503,356.140380859375,-0.020663236276958652,204.93397521972656,-0.023777347827837803,20.09000015258789,-0.019282423529148884,92.45008850097656,-0.01146945317396586,0.5120989917506874,330.9357719955763,310.61899117464776,1.8527790110503473,0.06044244965998591,-0.00394144309408771,0.08270341859688976,3,32.761497811899616,-1.329960714651407,23,0.2619979363099071,0.5469523701806958
2021-09-21 04:00:00+00:00,21.372979599788614,21.380962578052618,20.90694040948947,21.20233154296875,204688000,0.0,0.0,0.006299437986968082,0.006279679462478061,0.26503855716957003,245894100.0,1.092852573526571,0.022357077456434133,0.014398690813167036,0.47402216856314894,0.5553559114063228,,,,,49.58000183105469,-0.0004031581387414773,48.93800029754639,408.7430419921875,-0.0009446265636986473,356.57861328125,0.001230504726303483,205.24534606933594,0.001519371540397385,20.049999237060547,-0.0019910858747400617,91.96382904052734,-0.005259697079079362,0.5120989917506874,302.2994379869681,310.008540287838,1.8527790110503473,-0.2138969132517788,-0.035950682274534226,-0.4498027483111661,6,49.78598502090802,-1.329960714651407,21,-0.0726734242631226,0.5469523701806958
2021-09-22 04:00:00+00:00,21.322085579934125,21.91486459180521,21.15243490562182,21.895904541015625,268726000,0.0,0.0,0.03271210982817041,0.032188458002153336,0.26503855716957003,245894100.0,1.092852573526571,0.03482065263644155,0.005648154153361907,0.7624296861833884,0.5855793686594372,,,,,50.47999954223633,0.018152434004508722,48.93800029754639,412.730224609375,0.009754741261781996,359.90924072265625,0.009340513753075985,208.43458557128906,0.01553866902724188,20.309999465942383,0.012967592956375285,92.69325256347656,0.007931634976048763,0.5120989917506874,333.7121098281704,312.4669934972297,1.8527790110503473,-0.18021662035520264,-0.06263422252443296,-0.05368617119845305,7,49.82719863938704,-1.329960714651407,23,0.08315789530139028,0.5469523701806958
2021-09-23 04:00:00+00:00,22.094489243871266,22.488677753626337,21.845003134420406,22.435787200927734,248555000,0.0,0.0,0.02465678724990772,0.02435771481096271,0.26503855716957003,240936800.0,1.0316190801903238,0.028689638274841337,0.009069490711546072,0.6436746192059317,0.6103141424950227,,,,,51.380001068115234,0.017828873495251862,49.116500282287596,417.7449035644531,0.012150016296539112,363.2301025390625,0.00922694235285082,212.1239776611328,0.0177004794081157,20.549999237060547,0.01181682803688,94.11468505859375,0.01533480006156629,0.5120989917506874,321.17606583469274,314.6260374614149,1.8527790110503473,0.04118822441817685,-0.059955394269802995,0.07767434943312032,4,40.791333047051296,-1.329960714651407,22,0.022456302779615675,0.5469523701806958
2021-09-24 04:00:00+00:00,22.02463313008802,22.10347121162325,21.816063110959004,22.03561019897461,217655000,0.0,0.0,-0.017836548295331323,-0.01799753671413497,0.27209914988009687,239922550.0,0.9071885906514415,0.013042892757180001,-0.01832581434105922,0.6197240899687309,0.5985527373261235,,,,,51.81999969482422,0.00856361653487836,49.33350028991699,418.4330749511719,0.001647348371809798,363.5709228515625,0.0009383041496768829,211.1008758544922,-0.0048231313495121775,20.440000534057617,-0.00535273513804102,94.31106567382812,0.0020866097050860066,0.5156736938588451,305.8861232353798,315.40247594147553,1.8527790110503473,0.024880799733878998,-0.0514380322530313,0.11570366508356855,4,59.26826494571503,-1.329960714651407,21,-0.38816735666634683,0.5469523701806958
